,x,y,vx,vy,heading
0,5726.389930869589,1139.029698997802,-0.0019280486243477544,-0.0007018576004206227,-2.853246614412276
1,5726.381802572324,1139.0259651611127,-0.001000110374755114,-0.0002908102843311578,-2.8537153235469352
2,5726.373233653533,1139.0206317649904,-5.163794461813994e-05,5.108826824458256e-05,-2.854316696821746
3,5726.363945135437,1139.0144535092581,-2.045560751308059e-05,-1.2846026804578873e-05,-2.8550041995771243
4,5726.354536565349,1139.0075104403127,-1.0032788609227962e-05,-6.749181412951123e-06,-2.8558284811632584
5,5726.345320643568,1139.0001327462305,-4.611964464187997e-06,-3.2111540779331898e-06,-2.8567712738563515
6,5726.33632861115,1138.9925697816516,-1.7268695420741874e-06,-1.2207791289857807e-06,-2.857776364847963
7,5726.328181121138,1138.984511144929,-4.4461419609122766e-07,-3.21950530364498e-07,-2.858776832974611
8,5726.321481535077,1138.9772692922277,-7.280271235770818e-08,-5.72936812432823e-08,-2.8596149427536983
9,5726.3167927760405,1138.9709194271354,-8.361441951745004e-09,-7.628938301163572e-09,-2.8602897937365266
10,5726.314475990423,1138.965521579404,-9.992079516616467e-10,-1.0287987904423996e-09,-2.8608146363804114
11,5726.313283704576,1138.9612682451407,-1.2931688945508508e-10,-1.4060515602461774e-10,-2.8611555125670485
12,5726.311987542344,1138.957869697761,-1.3954519023939973e-11,-1.770006091486735e-11,-2.861397730423988
13,5726.310278042112,1138.9556012101966,4.502705944294002e-10,-4.654479610104922e-11,-2.861522717870914
14,5726.307935823379,1138.9537985931338,8.332457966318589e-10,-8.56975882678759e-11,-2.8615899649864613
15,5726.304568446665,1138.9515879720673,6.756547509853579e-10,-7.064591211902355e-11,-2.861665285702956
16,5726.299686902596,1138.9497883186807,4.858647955812648e-10,-5.1484604326614754e-11,-2.86159194567287
17,5726.293330602179,1138.9489678285192,2.9559041404518686e-10,-3.1633360637435893e-11,-2.861459042900464
18,5726.285519828386,1138.9488348419973,1.0609638707833956e-10,-1.1474268521502675e-11,-2.8614187684922165
19,5726.276776972054,1138.94883387739,6.095695621843571e-12,-7.144375290262773e-13,-2.861358826272377
20,5726.268070722409,1138.9491936837169,3.5149545734288347e-13,4.100950082267966e-14,-2.8611752258478695
21,5726.263481516726,1138.9519208466263,2.847684256494687e-13,1.2279250712670543e-13,-2.8609121102163395
22,5726.262695191534,1138.956489954354,2.1388100586906961e-13,9.48314807594328e-14,-2.8606582703191465
23,5726.256182713808,1138.9604980269125,-6.65259112044013e-07,-2.518641164465881e-07,-2.8603760433077237
24,5726.236953950483,1138.961459209692,-1.2632517730555735e-06,-4.780230129034542e-07,-2.860152840752016
25,5726.198470014992,1138.9568848211707,-1.0493167936241164e-06,-3.9680653946182297e-07,-2.8600110510686716
26,5726.129779610348,1138.944176508784,-1.9729522962382807e-06,-5.26436156144518e-07,-2.8598013878378223
27,5726.019661309377,1138.9179022552676,-2.0547886995885075e-05,-7.439945752016352e-06,-2.859166642524204
28,5725.862680463191,1138.8755906039326,-0.0002448220370580948,-9.463260154919903e-05,-2.857870811928601
29,5725.656580393805,1138.8191218369611,-0.0017317130223240646,-0.0006663799810298885,-2.856374172316607
30,5725.403890768805,1138.749199068524,-0.0073509769543723975,-0.003317240784362469,-2.8549906900858626
31,5725.111977957167,1138.6670305585615,-0.021747032691801373,-0.010360935659949258,-2.854260505434185
