,x,y
0,586.375,1507.7849999999999
1,586.2149999999999,1515.835
2,586.175,1517.835
3,586.04,1519.745
4,585.8199999999999,1521.5500000000002
5,585.5,1523.27
6,585.345,1524.105
7,584.865,1525.6950000000002
8,584.2650000000001,1527.2
9,583.5350000000001,1528.62
10,582.665,1529.96
11,582.21,1530.605
12,581.12,1531.835
13,579.875,1532.9850000000001
14,578.46,1534.0700000000002
15,577.675,1534.58
16,575.99,1535.565
17,574.115,1536.4899999999998
18,572.05,1537.35
19,569.7850000000001,1538.1599999999999
20,567.3,1538.91
21,564.5999999999999,1539.615
