,x,y
0,9807.67,5018.275
1,9812.465,5021.47
2,9813.705000000002,5022.29
3,9814.74,5023.135
4,9815.755000000001,5024.15
5,9816.72,5025.33
6,9817.615,5026.66
7,9818.439999999999,5028.135
8,9819.185000000001,5029.74
9,9819.545,5030.58
10,9820.155,5032.345
11,9820.67,5034.215
12,9821.08,5036.18
13,9821.375,5038.22
14,9821.54,5040.33
15,9821.585,5042.49
16,9821.490000000002,5044.705
17,9821.244999999999,5046.955
18,9821.065,5048.0650000000005
19,9820.595000000001,5050.344999999999
20,9819.955,5052.63
21,9819.145,5054.915
22,9818.15,5057.1849999999995
23,9817.11,5059.450000000001
