,x,y
0,12672.98,4011.105
1,12664.945,4028.0649999999996
2,12664.125,4029.9049999999997
3,12663.27,4031.3500000000004
4,12662.380000000001,4032.335
5,12661.48,4032.9700000000003
6,12660.51,4033.3450000000003
7,12659.475,4033.495
8,12658.035,4033.455
9,12656.615000000002,4033.215
10,12654.96,4032.675
11,12653.25,4031.965
12,12651.51,4031.045
13,12649.63,4030.035
14,12647.67,4028.94
15,12642.494999999999,4026.035
16,12641.425,4025.44
17,12639.075,4024.1850000000004
18,12637.189999999999,4023.145
19,12637.099999999999,4023.0950000000003
