,x,y
0,5545.285,2135.205
1,5539.635,2131.64
2,5537.895,2130.525
3,5536.235000000001,2129.425
4,5534.65,2128.33
5,5533.15,2127.235
6,5531.73,2126.125
7,5530.4,2124.99
8,5529.155000000001,2123.815
9,5528.005,2122.5950000000003
10,5526.945,2121.3199999999997
11,5525.975,2119.98
12,5525.110000000001,2118.5550000000003
13,5524.34,2117.04
14,5523.975,2116.3
15,5523.360000000001,2114.645
16,5522.85,2112.875
17,5522.445,2110.985
18,5522.29,2110.0699999999997
19,5522.05,2107.9799999999996
20,5521.924999999999,2105.745
21,5521.895,2103.11
22,5521.965,2101.425
23,5522.145,2099.54
