,x,y
0,4665.235000000001,3348.5249999999996
1,4654.55,3348.995
2,4652.515,3348.985
3,4650.535,3348.725
4,4648.605,3348.245
5,4646.75,3347.5600000000004
6,4645.845,3347.075
7,4644.12,3346.115
8,4642.495000000001,3344.99
9,4640.98,3343.7200000000003
10,4639.585,3342.3199999999997
11,4638.325000000001,3340.8199999999997
12,4636.73,3338.445
13,4635.855,3336.74
14,4635.47,3335.84
15,4634.860000000001,3334.085
16,4634.445,3332.3050000000003
17,4634.225,3330.52
18,4634.225,3328.755
19,4634.450000000001,3327.015
