,x,y
0,6679.27,1775.5
1,6677.83,1778.6399999999999
2,6676.91,1780.625
3,6675.975,1782.505
4,6675.045,1784.185
5,6674.014999999999,1785.755
6,6672.85,1787.175
7,6671.605,1788.45
8,6670.275,1789.5749999999998
9,6668.865,1790.56
10,6667.375,1791.385
11,6665.805,1792.0549999999998
12,6664.995,1792.395
13,6663.32,1792.845
14,6661.5599999999995,1793.13
15,6659.725,1793.26
16,6658.8150000000005,1793.3200000000002
17,6656.875,1793.22
18,6654.87,1792.955
19,6652.785,1792.525
20,6651.795,1792.3049999999998
21,6649.615,1791.635
22,6647.37,1790.8
