,x,y
0,-377.55,-1234.145
1,-377.92499999999995,-1235.8400000000001
2,-378.06,-1237.635
3,-378.045,-1238.565
4,-377.85,-1240.45
5,-377.45500000000004,-1242.365
6,-376.87,-1244.29
7,-376.115,-1246.1799999999998
8,-375.195,-1248.02
9,-374.69,-1248.89
10,-373.57500000000005,-1250.595
11,-372.33500000000004,-1252.165
12,-370.99,-1253.5900000000001
13,-369.555,-1254.8200000000002
14,-368.055,-1255.8400000000001
15,-367.28499999999997,-1256.2649999999999
16,-365.705,-1256.9250000000002
17,-364.07,-1257.4450000000002
