,x,y
0,8240.535,3243.37
1,8247.865,3264.9750000000004
2,8248.470000000001,3267.125
3,8249.065,3269.58
4,8249.42,3271.425
5,8249.695,3273.33
6,8249.855,3275.255
7,8249.91,3276.205
8,8249.875,3278.1
9,8249.68,3279.965
10,8249.3,3281.76
11,8249.07,3282.58
12,8248.400000000001,3284.24
13,8247.49,3285.775
14,8247.0,3286.435
15,8245.73,3287.755
16,8245.035,3288.2799999999997
17,8243.369999999999,3289.34
18,8241.385,3290.19
19,8240.35,3290.4700000000003
20,8237.9,3290.9750000000004
21,8235.075,3291.21
22,8206.07,3291.73
