,x,y
0,6214.389999999999,1709.65
1,6211.299999999999,1711.57
2,6208.415,1713.2
3,6205.719999999999,1714.55
4,6203.205,1715.645
5,6200.86,1716.495
6,6198.67,1717.125
7,6196.62,1717.5500000000002
8,6194.700000000001,1717.8000000000002
9,6192.91,1717.885
10,6191.22,1717.83
11,6189.635,1717.645
12,6188.13,1717.3600000000001
13,6186.7,1716.99
14,6185.335,1716.5549999999998
15,6184.02,1716.0749999999998
16,6183.38,1715.8249999999998
17,6181.49,1715.05
18,6178.514999999999,1713.855
19,6178.03,1713.665
