,x,y
0,-6616.155,-2851.53
1,-6616.3150000000005,-2849.2
2,-6616.545,-2846.96
3,-6616.855,-2844.8
4,-6617.235000000001,-2842.73
5,-6617.700000000001,-2840.75
6,-6618.24,-2838.84
7,-6618.535,-2837.91
8,-6619.195,-2836.125
9,-6619.93,-2834.41
10,-6620.745,-2832.775
11,-6621.639999999999,-2831.21
12,-6622.62,-2829.72
13,-6623.674999999999,-2828.295
14,-6624.82,-2826.935
15,-6626.045,-2825.645
16,-6626.6849999999995,-2825.02
17,-6628.035,-2823.8199999999997
18,-6629.46,-2822.685
19,-6630.98,-2821.61
20,-6632.58,-2820.59
21,-6634.264999999999,-2819.625
22,-6636.035,-2818.7200000000003
23,-6637.889999999999,-2817.8599999999997
24,-6639.835,-2817.05
25,-6641.86,-2816.29
26,-6643.98,-2815.58
27,-6645.13,-2815.2250000000004
