,x,y
0,9032.365,3295.115
1,9033.985,3290.7799999999997
2,9034.485,3289.54
3,9036.4,3284.605
4,9036.86,3283.56
5,9037.705,3281.6049999999996
6,9038.529999999999,3279.845
7,9039.345,3278.2799999999997
8,9040.18,3276.8950000000004
9,9041.04,3275.675
10,9041.945,3274.615
11,9042.445,3274.12
12,9043.45,3273.2700000000004
13,9044.545,3272.545
14,9045.75,3271.945
15,9047.085,3271.45
16,9048.560000000001,3271.05
17,9049.335,3270.8599999999997
18,9051.04,3270.585
19,9052.93,3270.375
20,9055.029999999999,3270.225
21,9057.355,3270.12
22,9059.915,3270.0550000000003
23,9061.185000000001,3270.0249999999996
