,x,y
0,8607.37,3281.4700000000003
1,8612.625,3281.375
2,8614.744999999999,3281.44
3,8617.73,3281.79
4,8618.79,3281.83
5,8620.68,3282.17
6,8622.45,3282.62
7,8624.105,3283.19
8,8625.615,3283.8999999999996
9,8626.325,3284.1949999999997
10,8627.6,3285.115
11,8628.150000000001,3285.5550000000003
12,8629.16,3286.725
13,8629.535,3287.34
14,8630.255000000001,3288.785
15,8630.44,3289.6
16,8630.849999999999,3291.35
17,8631.025000000001,3293.315
18,8630.95,3295.505
19,8630.61,3297.935
20,8629.985,3300.615
