,x,y
0,12552.93,4308.3
1,12549.8,4306.549999999999
2,12539.990000000002,4301.235
3,12538.175,4300.219999999999
4,12536.599999999999,4299.285
5,12535.265,4298.41
6,12534.145,4297.585
7,12533.244999999999,4296.77
8,12532.835,4296.35
9,12532.23,4295.54
10,12531.825,4294.700000000001
11,12531.68,4294.25
12,12531.55,4293.325
13,12531.585,4292.325
14,12531.68,4291.764999999999
15,12531.965,4290.615
16,12532.404999999999,4289.335
17,12532.990000000002,4287.905000000001
18,12533.725,4286.305
19,12534.150000000001,4285.389999999999
20,12537.895,4277.805
21,12539.175,4274.74
22,12540.244999999999,4272.469999999999
23,12544.52,4263.055
