,x,y
0,-363.32500000000005,-1254.68
1,-369.31,-1253.06
2,-371.41999999999996,-1252.72
3,-373.38,-1252.5149999999999
4,-375.175,-1252.47
5,-376.83,-1252.595
6,-377.575,-1252.6799999999998
7,-379.055,-1253.055
8,-380.40999999999997,-1253.6
9,-381.025,-1253.925
10,-382.245,-1254.735
11,-383.375,-1255.73
12,-384.42499999999995,-1256.905
13,-384.91999999999996,-1257.6
14,-385.89,-1259.0549999999998
15,-386.805,-1260.705
16,-388.105,-1263.44
17,-388.95500000000004,-1265.535
18,-389.795,-1267.825
19,-390.64,-1270.31
