,x,y
0,-739.76,-2657.755
1,-736.825,-2661.98
2,-735.69,-2663.635
3,-734.61,-2665.09
4,-733.455,-2666.6000000000004
5,-732.38,-2667.935
6,-731.175,-2669.1949999999997
7,-730.595,-2669.7799999999997
8,-729.355,-2670.815
9,-728.025,-2671.795
10,-726.54,-2672.605
11,-725.81,-2672.9399999999996
12,-724.255,-2673.46
13,-722.5699999999999,-2673.835
14,-720.8050000000001,-2674.025
15,-718.9100000000001,-2674.065
16,-716.905,-2673.9449999999997
17,-714.775,-2673.645
18,-712.515,-2673.1549999999997
19,-710.0999999999999,-2672.465
20,-707.54,-2671.575
21,-704.8199999999999,-2670.4700000000003
