,x,y
0,8856.685000000001,5588.209999999999
1,8855.965,5589.87
2,8855.18,5591.47
3,8854.535,5592.535
4,8853.625,5593.59
5,8852.42,5594.84
6,8851.045,5596.014999999999
7,8849.544999999998,5597.0650000000005
8,8847.935,5597.969999999999
9,8847.099999999999,5598.375
10,8845.345,5599.0650000000005
11,8843.5,5599.584999999999
12,8841.59,5599.9400000000005
13,8839.615,5600.105
14,8837.605,5600.08
15,8836.575,5600.0
16,8834.51,5599.675
17,8832.435,5599.139999999999
18,8830.355,5598.375
19,8829.3,5597.885
20,8822.145,5594.37
