,x,y
0,-571.3050000000001,877.895
1,-569.8,878.855
2,-568.235,879.79
3,-566.61,880.7049999999999
4,-564.0899999999999,882.06
5,-558.02,885.19
6,-556.2850000000001,886.12
7,-554.56,887.07
8,-552.86,888.0550000000001
9,-551.2,889.075
10,-549.585,890.145
11,-548.03,891.265
12,-546.54,892.44
13,-545.13,893.685
14,-543.8050000000001,895.0
15,-542.585,896.39
16,-541.9300000000001,897.065
17,-540.855,898.5699999999999
18,-539.9100000000001,900.165
19,-539.095,901.865
20,-538.63,902.685
21,-538.0150000000001,904.53
22,-537.5550000000001,906.495
23,-537.28,907.4449999999999
24,-537.06,909.575
25,-537.02,911.83
26,-536.9649999999999,912.9300000000001
27,-537.2,915.385
28,-537.58,917.99
29,-537.78,919.2650000000001
