,x,y
0,11818.16,5107.505
1,11817.150000000001,5113.9349999999995
2,11816.785,5115.55
3,11816.365,5116.99
4,11815.86,5118.275
5,11815.605,5118.885
6,11814.955,5119.95
7,11814.175,5120.88
8,11813.755000000001,5121.305
9,11812.75,5122.06
10,11811.555,5122.764999999999
11,11810.08,5123.505
12,11809.48,5123.755
13,11807.635,5124.32
14,11805.555,5124.780000000001
15,11803.095000000001,5125.18
16,11800.075,5125.54
17,11797.494999999999,5125.73
18,11794.369999999999,5125.825000000001
19,11790.615000000002,5125.87
