,x,y
0,8607.345000000001,3281.49
1,8612.595000000001,3281.385
2,8614.72,3281.455
3,8617.705,3281.8
4,8618.765,3281.84
5,8620.65,3282.18
6,8622.425,3282.635
7,8624.075,3283.205
8,8625.585,3283.91
9,8626.295,3284.205
10,8627.57,3285.125
11,8628.119999999999,3285.5699999999997
12,8629.130000000001,3286.7349999999997
13,8629.505000000001,3287.35
14,8630.224999999999,3288.79
15,8630.41,3289.61
16,8630.82,3291.36
17,8631.0,3293.3199999999997
18,8630.925,3295.51
19,8630.585,3297.935
20,8629.965,3300.605
