,x,y
0,8617.1,3302.2349999999997
1,8617.715,3300.365
2,8618.09,3299.415
3,8619.135,3297.125
4,8619.849999999999,3295.85
5,8620.92,3294.1450000000004
6,8622.095000000001,3292.49
7,8623.384999999998,3290.895
8,8624.77,3289.37
9,8626.235,3287.91
10,8626.96,3287.225
11,8628.535,3285.885
12,8630.175,3284.62
13,8631.869999999999,3283.4449999999997
14,8633.61,3282.355
15,8635.39,3281.365
16,8637.189999999999,3280.4750000000004
17,8639.005000000001,3279.685
18,8639.93,3279.355
19,8641.77,3278.7349999999997
20,8643.599999999999,3278.2200000000003
21,8645.42,3277.835
22,8647.220000000001,3277.575
23,8648.98,3277.4449999999997
24,8650.7,3277.455
25,8652.375,3277.6
26,8656.035,3277.5299999999997
