,x,y
0,-1217.795,1269.245
1,-1213.4250000000002,1275.66
2,-1212.8850000000002,1276.49
3,-1211.63,1278.54
4,-1210.585,1280.5149999999999
5,-1210.2,1281.35
6,-1209.4099999999999,1283.25
7,-1208.81,1285.085
8,-1208.4050000000002,1286.85
9,-1208.27,1287.675
10,-1208.1,1289.375
11,-1208.145,1291.01
12,-1208.3400000000001,1292.6
13,-1208.71,1294.13
14,-1208.955,1294.92
15,-1209.565,1296.385
16,-1210.375,1297.7849999999999
17,-1211.33,1299.115
18,-1212.43,1300.415
19,-1214.165,1302.335
20,-1215.435,1303.67
