,x,y
0,168.245,2154.365
1,168.04,2162.45
2,167.91000000000003,2164.245
3,167.76,2166.0
4,167.76,2167.4300000000003
5,167.535,2168.26
6,166.93,2169.94
7,166.14,2171.6000000000004
8,165.18,2173.2349999999997
9,164.055,2174.8050000000003
10,163.44,2175.5550000000003
11,162.11,2177.0299999999997
12,160.64999999999998,2178.42
13,159.07,2179.7
14,157.39,2180.8599999999997
15,155.61,2181.875
16,153.755,2182.745
17,152.805,2183.105
18,150.85500000000002,2183.7200000000003
19,148.85,2184.14
20,146.805,2184.355
21,144.735,2184.3450000000003
