,x,y
0,2310.515,873.325
1,2310.5,872.31
2,2310.5200000000004,869.94
3,2310.545,868.9749999999999
4,2310.705,866.7049999999999
5,2310.975,864.505
6,2311.075,863.61
7,2311.48,861.505
8,2312.0,859.4849999999999
9,2312.2,858.65
10,2312.85,856.72
11,2313.5950000000003,854.865
12,2313.9300000000003,854.085
13,2314.815,852.3199999999999
14,2315.785,850.64
15,2316.835,849.0350000000001
16,2317.385,848.315
17,2318.975,846.08
18,2320.14,844.72
19,2320.88,844.0350000000001
20,2322.56,842.35
21,2324.325,840.9649999999999
22,2325.4849999999997,840.1949999999999
23,2327.79,838.8499999999999
24,2328.915,838.21
