,x,y
0,737.1,-36.155
1,738.075,-36.18
2,746.51,-36.625
3,747.395,-36.65
4,749.53,-36.705
5,751.7049999999999,-36.724999999999994
6,752.925,-36.64
7,754.02,-36.41
8,755.755,-35.975
9,756.53,-35.745000000000005
10,758.365,-34.870000000000005
11,760.01,-33.85
12,760.67,-33.385
13,762.235,-32.17
14,763.4849999999999,-30.83
15,764.5550000000001,-29.515
16,765.3499999999999,-27.994999999999997
17,766.035,-26.38
18,766.595,-24.21
19,767.18,-21.259999999999998
20,767.4300000000001,-18.905
21,767.575,-15.72
22,767.635,-13.02
