,x,y
0,-1267.99,2686.05
1,-1267.27,2685.5
2,-1266.525,2684.995
3,-1265.4099999999999,2684.2799999999997
4,-1264.15,2683.5600000000004
5,-1262.76,2682.855
6,-1261.25,2682.1800000000003
7,-1259.635,2681.545
8,-1257.9299999999998,2680.975
9,-1256.145,2680.475
10,-1254.305,2680.0699999999997
11,-1253.4050000000002,2679.99
12,-1251.505,2679.74
13,-1249.58,2679.605
14,-1247.64,2679.605
15,-1245.695,2679.755
16,-1244.75,2679.93
17,-1242.8200000000002,2680.295
18,-1240.915,2680.8450000000003
19,-1239.9650000000001,2681.17
