,x,y
0,9840.97,5053.875
1,9838.71,5052.495
2,9836.67,5051.055
3,9834.83,5049.555
4,9833.195,5048.01
5,9831.75,5046.42
6,9830.494999999999,5044.785
7,9829.42,5043.12
8,9828.515,5041.42
9,9827.775000000001,5039.700000000001
10,9827.195,5037.96
11,9826.945,5037.07
12,9826.585,5035.305
13,9826.365,5033.540000000001
14,9826.275,5031.764999999999
15,9826.310000000001,5029.99
16,9826.465,5028.225
17,9826.73,5026.47
18,9827.095000000001,5024.73
19,9827.315,5023.875
20,9827.825,5022.17
21,9828.415,5020.49
22,9829.080000000002,5018.845
23,9829.44,5018.055
24,9831.5,5013.674999999999
