,x,y
0,5585.530000000001,955.135
1,5583.91,954.5799999999999
2,5578.860000000001,952.77
3,5577.535,952.245
4,5575.360000000001,951.355
5,5573.415,950.48
6,5570.98,949.23
7,5569.545,948.315
8,5568.29,947.3599999999999
9,5567.6849999999995,946.825
10,5566.705,945.8050000000001
11,5565.89,944.71
12,5565.219999999999,943.5250000000001
13,5564.95,942.9200000000001
14,5564.485,941.61
15,5564.14,940.19
16,5564.045,939.49
17,5563.85,937.89
18,5563.745000000001,936.145
19,5563.76,935.325
20,5563.76,933.37
21,5563.995,927.86
22,5564.135,925.25
