,x,y
0,-999.125,1027.245
1,-997.55,1030.7150000000001
2,-995.615,1034.57
3,-994.745,1036.49
4,-993.95,1038.3200000000002
5,-993.245,1040.08
6,-992.63,1041.77
7,-992.385,1042.62
8,-991.9300000000001,1044.225
9,-991.5899999999999,1045.7849999999999
10,-991.37,1047.3200000000002
11,-991.28,1048.83
12,-991.31,1049.555
13,-991.42,1051.05
14,-991.6800000000001,1052.55
15,-992.0999999999999,1054.075
16,-992.38,1054.81
17,-993.03,1056.37
18,-993.86,1057.975
19,-994.72,1059.425
20,-996.075,1061.345
21,-996.7149999999999,1062.2350000000001
