,x,y
0,6257.435,18.490000000000002
1,6257.525,19.145
2,6257.42,21.82
3,6257.29,24.3
4,6257.110000000001,26.59
5,6256.870000000001,28.7
6,6256.5650000000005,30.63
7,6256.175,32.4
8,6255.6900000000005,34.0
9,6255.445,34.78
10,6254.8,36.17
11,6254.030000000001,37.405
12,6253.125,38.504999999999995
13,6252.610000000001,39.019999999999996
14,6251.475,39.93
15,6250.174999999999,40.715
16,6249.389999999999,41.045
17,6247.8099999999995,41.655
18,6246.03,42.16
19,6243.549999999999,42.67
20,6241.84,42.88
21,6238.205,43.255
22,6235.405000000001,43.39
