,x,y
0,12685.970000000001,3956.725
1,12690.415,3948.725
2,12691.57,3947.68
3,12692.869999999999,3946.605
4,12694.305,3945.5299999999997
5,12695.849999999999,3944.455
6,12697.505000000001,3943.41
7,12699.24,3942.42
8,12701.16,3941.5150000000003
9,12703.125,3940.745
10,12705.03,3940.0950000000003
11,12707.025,3939.59
12,12708.965,3939.19
13,12709.845000000001,3938.905
14,12713.55,3938.3999999999996
15,12714.55,3938.16
16,12716.45,3938.275
17,12718.315,3938.585
18,12719.2,3938.835
19,12720.985,3939.565
