,x,y
0,-289.41999999999996,-955.25
1,-288.9,-953.4000000000001
2,-288.57,-951.5350000000001
3,-288.43499999999995,-949.67
4,-288.485,-947.815
5,-288.71500000000003,-945.98
6,-288.85,-945.03
7,-289.355,-943.255
8,-290.035,-941.54
9,-290.89,-939.885
10,-291.93,-938.3199999999999
11,-292.43,-937.54
12,-293.70500000000004,-936.12
13,-295.155,-934.8199999999999
14,-295.84000000000003,-934.22
15,-297.51,-933.115
16,-299.345,-932.1600000000001
17,-300.19,-931.7850000000001
18,-302.235,-931.085
19,-304.46500000000003,-930.39
