,x,y
0,9799.835,3300.8900000000003
1,9800.345000000001,3297.91
2,9800.86,3295.795
3,9801.58,3293.4849999999997
4,9802.44,3291.355
5,9803.42,3289.415
6,9804.52,3287.65
7,9805.715,3286.0550000000003
8,9807.015,3284.62
9,9808.404999999999,3283.35
10,9809.865000000002,3282.23
11,9811.395,3281.2650000000003
12,9812.98,3280.44
13,9813.785,3280.0950000000003
14,9815.435000000001,3279.4700000000003
15,9817.125,3278.9700000000003
16,9818.835,3278.59
17,9820.560000000001,3278.33
18,9821.395,3278.245
19,9823.130000000001,3278.125
20,9824.845000000001,3278.105
21,9825.655,3278.105
22,9842.02,3277.75
