,x,y
0,6204.615,3826.5550000000003
1,6197.235000000001,3833.1949999999997
2,6196.105,3834.43
3,6194.754999999999,3835.495
4,6194.014999999999,3835.955
5,6192.405,3836.77
6,6190.645,3837.4
7,6188.77,3837.865
8,6186.825000000001,3838.1400000000003
9,6184.825,3838.24
10,6183.825,3838.2250000000004
11,6181.8099999999995,3838.06
12,6179.8150000000005,3837.715
13,6177.885,3837.175
14,6176.045,3836.46
15,6175.1849999999995,3836.0299999999997
16,6173.530000000001,3835.04
17,6172.04,3833.855
18,6170.75,3832.4849999999997
