,x,y
0,5740.639999999999,3295.8050000000003
1,5733.84,3285.62
2,5733.52,3285.1949999999997
3,5733.215,3284.73
4,5732.635,3283.805
5,5732.370000000001,3283.25
6,5731.905000000001,3282.065
7,5731.54,3280.69
8,5731.28,3279.1549999999997
9,5731.18,3278.4049999999997
10,5731.1,3276.67
11,5731.16,3274.81
12,5731.375,3272.85
13,5731.52,3271.87
14,5731.975,3269.76
15,5732.610000000001,3267.59
16,5733.445,3265.38
17,5734.424999999999,3263.13
18,5735.605,3260.8999999999996
19,5737.15,3258.55
20,5739.035,3256.54
