,x,y
0,1637.25,3077.5
1,1637.69,3075.245
2,1638.19,3073.105
3,1638.8,3071.075
4,1639.53,3069.165
5,1640.3600000000001,3067.3900000000003
6,1640.76,3066.525
7,1641.745,3064.95
8,1642.83,3063.52
9,1644.02,3062.24
10,1644.605,3061.66
11,1645.94,3060.615
12,1647.37,3059.7299999999996
13,1648.1,3059.385
14,1649.675,3058.755
15,1651.3400000000001,3058.305
16,1653.095,3058.045
17,1654.0149999999999,3058.04
18,1655.9099999999999,3058.065
19,1657.8899999999999,3058.285
20,1659.955,3058.72
21,1664.42,3060.0950000000003
