,x,y
0,8642.2,3259.455
1,8641.885,3260.1949999999997
2,8641.57,3261.035
3,8639.805,3265.79
4,8639.195,3267.3999999999996
5,8638.57,3268.98
6,8637.94,3270.5
7,8637.675,3271.225
8,8637.055,3272.6949999999997
9,8636.369999999999,3274.13
10,8635.595,3275.52
11,8634.765,3276.87
12,8634.325,3277.5
13,8633.395,3278.8
14,8632.385,3280.05
15,8631.295,3281.26
16,8630.11,3282.425
17,8628.84,3283.55
18,8627.46,3284.63
19,8625.97,3285.665
20,8624.36,3286.66
21,8622.619999999999,3287.6099999999997
22,8619.865,3288.935
23,8617.794999999998,3289.7799999999997
24,8615.565,3290.575
25,8613.18,3291.335
26,8610.625,3292.05
27,8607.89,3292.715
28,8603.515,3293.8
29,8602.67,3294.04
