,x,y
0,12258.345000000001,3697.3199999999997
1,12264.18,3700.5249999999996
2,12265.985,3701.66
3,12267.619999999999,3702.9049999999997
4,12268.355,3703.52
5,12269.75,3704.8999999999996
6,12270.965,3706.38
7,12271.99,3707.94
8,12272.425,3708.67
9,12273.185000000001,3710.34
10,12273.76,3712.085
11,12273.935,3712.925
12,12274.21,3714.7650000000003
13,12274.279999999999,3716.66
14,12274.135,3718.585
15,12273.779999999999,3720.55
16,12273.2,3722.5299999999997
17,12272.404999999999,3724.52
18,12271.375,3726.51
