,x,y
0,-6563.59,-3620.085
1,-6572.615,-3626.8149999999996
2,-6576.235000000001,-3630.19
3,-6576.88,-3630.805
4,-6577.455,-3631.42
5,-6578.925,-3633.385
6,-6579.35,-3634.005
7,-6580.514999999999,-3635.755
8,-6580.855,-3636.42
9,-6581.735000000001,-3638.41
10,-6581.98,-3639.135
11,-6582.535,-3640.76
12,-6582.695,-3641.565
13,-6583.12,-3643.585
14,-6583.48,-3645.61
15,-6583.68,-3647.6800000000003
16,-6583.705,-3648.71
17,-6583.764999999999,-3652.13
18,-6583.74,-3653.305
19,-6583.7,-3654.5649999999996
20,-6583.639999999999,-3655.91
