,x,y
0,8642.16,3259.465
1,8641.845,3260.205
2,8641.529999999999,3261.04
3,8639.76,3265.795
4,8639.154999999999,3267.4049999999997
5,8638.53,3268.985
6,8637.895,3270.51
7,8637.630000000001,3271.23
8,8637.01,3272.7
9,8636.32,3274.13
10,8635.545,3275.525
11,8634.720000000001,3276.875
12,8634.279999999999,3277.5
13,8633.345000000001,3278.8
14,8632.34,3280.05
15,8631.244999999999,3281.255
16,8630.07,3282.425
17,8628.79,3283.545
18,8627.415,3284.625
19,8625.92,3285.665
20,8624.314999999999,3286.6549999999997
21,8622.58,3287.6099999999997
22,8619.825,3288.9300000000003
23,8617.755000000001,3289.7749999999996
24,8615.525,3290.575
25,8613.14,3291.33
26,8610.585,3292.045
27,8607.855,3292.715
28,8603.485,3293.79
29,8602.635,3294.035
