,x,y
0,5545.355,2135.22
1,5539.705,2131.6549999999997
2,5537.965,2130.535
3,5536.305,2129.435
4,5534.725,2128.345
5,5533.225,2127.25
6,5531.8099999999995,2126.14
7,5530.475,2125.005
8,5529.235000000001,2123.835
9,5528.075000000001,2122.615
10,5527.02,2121.34
11,5526.055,2119.99
12,5525.1849999999995,2118.5699999999997
13,5524.415,2117.06
14,5524.045,2116.3149999999996
15,5523.4349999999995,2114.665
16,5522.925,2112.8950000000004
17,5522.525,2111.0
18,5522.37,2110.085
19,5522.13,2108.0
20,5522.005,2105.76
21,5521.975,2103.12
22,5522.045,2101.4449999999997
23,5522.235000000001,2099.5550000000003
