,x,y
0,9807.645,5018.25
1,9812.435,5021.4400000000005
2,9813.675,5022.264999999999
3,9814.715,5023.105
4,9815.724999999999,5024.12
5,9816.69,5025.305
6,9817.59,5026.639999999999
7,9818.41,5028.105
8,9819.165,5029.71
9,9819.52,5030.55
10,9820.135,5032.315
11,9820.645,5034.1849999999995
12,9821.055,5036.15
13,9821.35,5038.1900000000005
14,9821.52,5040.3
15,9821.56,5042.465
16,9821.465,5044.68
17,9821.225,5046.925
18,9821.045,5048.040000000001
19,9820.57,5050.32
20,9819.935,5052.605
21,9819.119999999999,5054.885
22,9818.130000000001,5057.155000000001
23,9817.085,5059.424999999999
