,x,y
0,8617.119999999999,3302.245
1,8617.735,3300.375
2,8618.11,3299.425
3,8619.155,3297.135
4,8619.869999999999,3295.865
5,8620.935000000001,3294.1549999999997
6,8622.115,3292.505
7,8623.404999999999,3290.91
8,8624.78,3289.38
9,8626.25,3287.925
10,8626.98,3287.245
11,8628.55,3285.895
12,8630.185,3284.635
13,8631.880000000001,3283.455
14,8633.625,3282.37
15,8635.400000000001,3281.38
16,8637.2,3280.4849999999997
17,8639.015,3279.7
18,8639.939999999999,3279.37
19,8641.78,3278.745
20,8643.61,3278.235
21,8645.43,3277.8450000000003
22,8647.23,3277.59
23,8648.990000000002,3277.46
24,8650.705,3277.4700000000003
25,8652.380000000001,3277.62
26,8656.04,3277.55
