,x,y
0,7433.09,2128.1949999999997
1,7432.05,2117.315
2,7432.045,2115.375
3,7432.375,2113.665
4,7432.6,2112.7799999999997
5,7433.375,2111.415
6,7433.87,2110.77
7,7435.03,2109.73
8,7436.4349999999995,2108.92
9,7437.235000000001,2108.61
10,7438.9400000000005,2108.115
11,7440.825,2107.8450000000003
12,7441.8099999999995,2107.835
13,7443.905000000001,2107.865
14,7446.139999999999,2108.12
15,7448.485000000001,2108.59
16,7449.46,2108.91
17,7451.094999999999,2109.35
18,7451.275,2109.41
19,7451.955,2109.69
