,x,y
0,-321.03,-1057.2849999999999
1,-320.475,-1055.5900000000001
2,-318.725,-1050.425
3,-318.0,-1047.9850000000001
4,-317.41999999999996,-1045.7649999999999
5,-316.99,-1043.75
6,-316.73,-1041.9299999999998
7,-316.635,-1040.3
8,-316.71500000000003,-1038.845
9,-316.995,-1037.565
10,-317.465,-1036.435
11,-318.15,-1035.455
12,-319.045,-1034.615
13,-319.57500000000005,-1034.2600000000002
14,-320.78999999999996,-1033.6100000000001
15,-322.23,-1033.07
16,-323.91999999999996,-1032.63
17,-324.79499999999996,-1032.475
18,-326.80499999999995,-1032.6
19,-327.22,-1032.62
20,-328.8,-1032.7150000000001
21,-329.175,-1032.73
22,-329.53,-1032.7
23,-331.08000000000004,-1032.52
24,-336.13,-1031.02
