,x,y
0,3524.01,162.485
1,3524.215,170.51999999999998
2,3524.0950000000003,172.34
3,3524.02,174.195
4,3523.9,176.04000000000002
5,3523.79,176.91
6,3523.575,178.72000000000003
7,3523.27,180.49
8,3522.855,182.23000000000002
9,3522.3100000000004,183.92000000000002
10,3521.925,184.7
11,3521.155,186.31
12,3520.2200000000003,187.85500000000002
13,3519.09,189.32999999999998
14,3517.745,190.72000000000003
15,3516.1800000000003,192.03
16,3514.36,193.235
17,3512.2799999999997,194.33999999999997
18,3509.92,195.33499999999998
