,x,y
0,656.3199999999999,2698.645
1,651.1700000000001,2696.7650000000003
2,649.755,2696.045
3,648.395,2695.1
4,647.105,2693.9449999999997
5,645.895,2692.605
6,645.265,2691.905
7,644.22,2690.34
8,643.28,2688.6499999999996
9,642.475,2686.8450000000003
10,641.81,2684.9700000000003
11,641.54,2684.04
12,641.12,2682.08
13,640.87,2680.09
14,640.8050000000001,2678.0950000000003
15,640.88,2677.1400000000003
16,641.115,2675.1800000000003
17,641.5699999999999,2673.27
18,642.26,2671.4300000000003
19,642.72,2670.59
20,643.765,2668.9049999999997
21,645.0,2667.58
