,x,y
0,9032.32,3295.055
1,9034.0,3290.735
2,9034.494999999999,3289.495
3,9036.415,3284.555
4,9036.869999999999,3283.51
5,9037.72,3281.55
6,9038.545,3279.79
7,9039.365,3278.23
8,9040.19,3276.84
9,9041.05,3275.62
10,9041.96,3274.565
11,9042.46,3274.065
12,9043.465,3273.215
13,9044.56,3272.49
14,9045.765,3271.885
15,9047.095000000001,3271.3900000000003
16,9048.57,3270.995
17,9049.345000000001,3270.8050000000003
18,9051.055,3270.525
19,9052.95,3270.315
20,9055.045,3270.165
21,9057.365,3270.06
22,9059.93,3269.995
23,9061.2,3269.96
