,x,y
0,9799.904999999999,3300.94
1,9800.404999999999,3297.965
2,9800.92,3295.85
3,9801.64,3293.54
4,9802.5,3291.415
5,9803.48,3289.4700000000003
6,9804.575,3287.7
7,9805.775,3286.1049999999996
8,9807.075,3284.675
9,9808.465,3283.4
10,9809.925,3282.285
11,9811.455,3281.315
12,9813.04,3280.49
13,9813.845000000001,3280.145
14,9815.494999999999,3279.525
15,9817.18,3279.02
16,9818.895,3278.6400000000003
17,9820.619999999999,3278.38
18,9821.455,3278.295
19,9823.189999999999,3278.175
20,9824.904999999999,3278.1499999999996
21,9825.715,3278.1499999999996
22,9842.085,3277.8450000000003
