,x,y
0,9047.025,3252.9849999999997
1,9042.035,3267.135
2,9041.599999999999,3268.195
3,9040.654999999999,3270.3050000000003
4,9039.59,3272.27
5,9038.415,3274.085
6,9037.130000000001,3275.755
7,9035.76,3277.29
8,9035.055,3277.965
9,9033.565,3279.3100000000004
10,9032.01,3280.525
11,9030.395,3281.62
12,9028.735,3282.5950000000003
13,9027.04,3283.46
14,9025.310000000001,3284.215
15,9023.575,3284.87
16,9022.68,3285.135
17,9020.925,3285.6400000000003
18,9018.36,3286.25
19,9016.66,3286.535
20,9014.995,3286.74
21,9013.38,3286.865
22,9011.83,3286.925
