,x,y
0,1592.775,-414.27
1,1592.3400000000001,-412.18
2,1591.83,-410.205
3,1591.25,-408.35
4,1590.9499999999998,-407.46500000000003
5,1590.2350000000001,-405.78
6,1589.4250000000002,-404.21500000000003
7,1588.51,-402.775
8,1587.48,-401.46000000000004
9,1586.335,-400.27
10,1585.73,-399.71500000000003
11,1584.385,-398.715
12,1582.9,-397.845
13,1581.2649999999999,-397.11
14,1580.385,-396.80999999999995
15,1578.5149999999999,-396.275
16,1576.48,-395.875
17,1574.27,-395.615
18,1571.87,-395.495
19,1569.28,-395.515
20,1562.795,-395.65
