,x,y
0,1643.745,3033.2650000000003
1,1643.56,3034.4049999999997
2,1643.245,3036.495
3,1642.74,3038.5
4,1642.0900000000001,3040.41
5,1641.315,3042.21
6,1640.425,3043.89
7,1639.98,3044.6899999999996
8,1638.925,3046.18
9,1637.76,3047.525
10,1636.49,3048.725
11,1635.845,3049.25
12,1634.4050000000002,3050.21
13,1632.8600000000001,3050.995
14,1632.065,3051.29
15,1630.355,3051.81
16,1628.545,3052.13
17,1626.625,3052.245
18,1625.615,3052.185
19,1623.5349999999999,3051.995
20,1621.355,3051.5699999999997
21,1619.065,3050.91
