,x,y
0,-4265.72,-252.185
1,-4265.61,-254.165
2,-4265.53,-254.83499999999998
3,-4265.219999999999,-256.11
4,-4264.7,-257.43
5,-4263.965,-258.79499999999996
6,-4263.04,-260.16999999999996
7,-4261.924999999999,-261.53999999999996
8,-4260.635,-262.87
9,-4259.18,-264.155
10,-4257.57,-265.37
11,-4256.715,-265.95000000000005
12,-4254.905,-267.005
13,-4252.97,-267.935
14,-4250.91,-268.725
15,-4248.75,-269.33500000000004
16,-4246.495,-269.765
17,-4245.375,-269.885
18,-4242.75,-269.97
19,-4242.49,-269.95500000000004
