,x,y,vx,vy,heading
0,589.696102772469,1493.779841637313,-0.25315295525536685,6.606605443254003,1.597543701114671
1,589.7018774557848,1494.1538717125477,-0.2529401510235336,6.593777541988047,1.5969986649609471
2,589.7137238308981,1494.5778900176824,-0.24582677951645324,6.729739256163585,1.59553215312644
3,589.7244893823557,1494.9790270880649,-0.22221876672149676,6.862819934925398,1.594629031408064
4,589.7065008377994,1495.613676740778,-0.19287992519637934,6.9356491105116165,1.5943197419891282
5,589.6866114367882,1496.3074500435634,-0.17122349557787303,6.979546727525812,1.594374557513005
6,589.6566925349846,1497.0375047452444,-0.18919381035042238,6.946823407425514,1.5947930251938445
7,589.6159996416718,1497.792612177265,-0.21656834905592529,6.834436471109636,1.595219348288054
8,589.5688817339385,1498.5577971976045,-0.21233100003650518,6.720074671461962,1.5957254124470583
9,589.5140256530401,1499.3063057868976,-0.21165337647140073,6.573263955063956,1.5964161935098153
10,589.451734277153,1500.013758003038,-0.2099762992719895,6.495748756909783,1.59731166634527
11,589.3927696455185,1500.721512581834,-0.24181065140831123,6.539207472619969,1.5990345433339919
12,589.3297410357645,1501.4960687148287,-0.24686178804087186,6.5178714689530555,1.6008234924099152
13,589.2753731627733,1502.2392451379455,-0.2529350189998684,6.639068241429455,1.6023359423607413
14,589.227088646425,1502.9322534901105,-0.2535823996430588,6.727575255093919,1.6033912102898544
15,589.1829720441103,1503.5970847522333,-0.24572832379612677,6.83821824069749,1.6044947534396645
16,589.1432923636949,1504.1662042655184,-0.24967967403336297,7.0332836421872145,1.6048116302559983
17,589.1100689367867,1504.649354870254,-0.25506991038893384,7.107199038079037,1.6045613546198174
18,589.0857875326537,1505.118273472328,-0.25205030940619216,7.077954366577574,1.6039731997043938
19,589.0685590942944,1505.573609225612,-0.24501651905791666,6.9840018212390405,1.6027884852496022
20,589.0646474693986,1506.0016867501322,-0.23788542405601287,6.887147191334945,1.600945494833337
21,589.0558332458661,1506.4452893060575,-0.2139284933059825,6.288984377126992,1.5998150430555387
22,589.0306723740348,1507.089418647772,-0.1781895009017906,5.475015643898523,1.5986822290997103
23,589.0195157281887,1507.6397818889282,-0.15604368498883825,4.888218497217442,1.597599983999612
24,589.0024537487251,1508.234110580183,-0.11291937058916086,4.317696990259572,1.5966479473296267
25,588.9829248334921,1508.8869794146744,-0.12229198246144957,4.529438222965056,1.5957347723505118
26,588.9618012975917,1509.5935601692786,-0.1467995360723845,5.047058589711121,1.5953258929638134
27,588.9322900814514,1510.3670826717,-0.15753990835664936,5.412568053458716,1.595293295839153
28,588.8951158795637,1511.2072075555207,-0.16832213442243915,5.778903931200425,1.5956650108998045
29,588.851601858785,1512.1136257789599,-0.19087104983916758,6.377302260107881,1.5965416782198438
30,588.8008882180346,1513.0885465247568,-0.21470583208743127,6.8284680220405365,1.5982894276906359
31,588.7514490325659,1514.003587865478,-0.2442809324690216,7.390010724511748,1.600216330699567
32,588.6957759406346,1514.8866573284936,-0.2739304428898482,8.052943177649299,1.6020354647242572
33,588.6370119975977,1515.7346910939477,-0.286564826946629,8.388393614344018,1.6038890989560515
34,588.582259303598,1516.5096122967752,-0.2991862852500872,8.722875258108195,1.6050293657721524
35,588.5346559583417,1517.2390265132026,-0.3092570908023564,8.865830244428825,1.6079478835351328
36,588.4816506413904,1518.0177656092922,-0.3188277560626351,8.85699073805963,1.609900435352863
37,588.4325730887081,1518.7548212661118,-0.3283984213229138,8.848151231690439,1.6121861291585726
38,588.392142369202,1519.444934970771,-0.3475530330693107,8.676978164450983,1.613892960434249
39,588.3497985975227,1520.1591959954187,-0.3448288326111513,8.33647084109844,1.6133125679635762
40,588.3077708526591,1520.8378774119124,-0.33138382305210246,8.078427914664285,1.612684091886763
41,588.2679392350367,1521.4942644760158,-0.31788990840922693,7.8207651939480725,1.6110467950619656
42,588.2320977817895,1522.1813997713791,-0.30628162916915186,7.538238470760577,1.6082188498718673
43,588.1962546053089,1522.847223327144,-0.29463177548279446,7.255421355197397,1.6042038668756193
44,588.1626431969585,1523.5195760273743,-0.230304927590334,6.687277037694258,1.5990536957184744
45,588.1328245750866,1524.2359276076097,-0.1940225414154228,6.508209286108785,1.5927022098173016
46,588.123020789639,1525.0835171016029,-0.13704381756803247,6.398756713165442,1.5842344645656055
47,588.1217795566183,1526.035464543414,-0.08090354834527909,6.529238764502405,1.574072544753769
48,588.1260957383879,1526.9992686093287,-0.03358514767073888,6.63412403939011,1.563754162110762
49,588.1361951990564,1527.9593288786825,0.0222003356709014,6.937723300435742,1.5538898635055325
50,588.146080463009,1528.9167037022544,0.08115264947837138,7.17814355632638,1.5454401334205254
51,588.1522652630545,1529.8506279607618,0.14060902402373432,7.422278836909859,1.5391752370975822
52,588.1540791089457,1530.74255903895,0.22672727681291477,7.8629172937719245,1.536454618266585
53,588.1507252500502,1531.5869781326803,0.3128455296020952,8.30355575063399,1.5376691532714524
54,588.1319489948296,1532.414028098128,0.3984500760361585,8.742828474268698,1.5391438493123033
55,588.108422659779,1533.172530162647,0.3989515624483673,8.956606870934312,1.5434602058716667
