,x,y
0,1838.79,-120.17500000000001
1,1828.2350000000001,-120.565
2,1827.5700000000002,-120.68
3,1826.03,-121.025
4,1824.58,-121.565
5,1823.91,-121.865
6,1822.5949999999998,-122.67
7,1821.4050000000002,-123.66499999999999
8,1820.8400000000001,-124.185
9,1819.845,-125.45
10,1819.02,-126.89
11,1818.66,-127.67
12,1818.0949999999998,-129.38
13,1817.7350000000001,-131.26
14,1817.585,-133.305
15,1817.655,-135.51
16,1817.97,-137.87
17,1818.525,-140.37
18,1819.49,-143.42000000000002
19,1820.7199999999998,-146.425
20,1821.505,-148.36
