,x,y
0,6278.45,1653.51
1,6283.075,1647.6599999999999
2,6283.535,1647.085
3,6284.71,1645.875
4,6285.98,1644.865
5,6287.295,1643.865
6,6288.594999999999,1642.96
7,6289.125,1642.5549999999998
8,6290.22,1642.0500000000002
9,6291.23,1641.6599999999999
10,6291.8,1641.445
11,6292.844999999999,1641.255
12,6293.85,1641.19
13,6294.335,1641.2150000000001
14,6294.83,1641.325
15,6295.95,1641.53
16,6296.585,1641.6999999999998
17,6297.27,1641.9299999999998
18,6298.014999999999,1642.205
19,6303.08,1644.53
20,6304.955,1645.32
