,x,y
0,2578.6000000000004,2197.92
1,2565.75,2205.075
2,2564.245,2205.575
3,2562.755,2205.89
4,2562.005,2206.06
5,2560.385,2206.185
6,2558.67,2206.15
7,2556.885,2205.9700000000003
8,2555.9849999999997,2205.8999999999996
9,2554.1,2205.49
10,2552.16,2204.92
11,2550.165,2204.205
12,2548.135,2203.33
13,2546.075,2202.3
14,2543.995,2201.115
15,2541.9,2199.775
16,2539.79,2198.41
17,2539.615,2198.315
18,2539.5150000000003,2198.23
19,2539.3050000000003,2198.09
20,2539.065,2197.95
21,2539.05,2197.945
22,2538.91,2197.88
