,x,y
0,1637.1,3076.2799999999997
1,1637.5500000000002,3074.035
2,1638.065,3071.895
3,1638.6950000000002,3069.875
4,1639.43,3067.98
5,1640.27,3066.205
6,1640.68,3065.3450000000003
7,1641.675,3063.7799999999997
8,1642.77,3062.355
9,1643.9650000000001,3061.085
10,1644.5549999999998,3060.51
11,1645.895,3059.4700000000003
12,1647.335,3058.6
13,1648.065,3058.26
14,1649.645,3057.6400000000003
15,1651.315,3057.21
16,1653.0700000000002,3056.96
17,1653.995,3056.96
18,1655.8899999999999,3057.0
19,1657.865,3057.24
20,1659.9299999999998,3057.69
21,1664.385,3059.105
