,x,y
0,4649.145,3326.665
1,4645.745,3332.57
2,4644.745000000001,3334.185
3,4643.76,3335.6800000000003
4,4642.705,3337.19
5,4641.58,3338.6800000000003
6,4640.38,3340.165
7,4639.77,3340.905
8,4638.43,3342.355
9,4637.014999999999,3343.76
10,4635.505,3345.1099999999997
11,4633.9,3346.41
12,4632.195,3347.635
13,4629.58,3349.2799999999997
14,4627.65,3350.29
15,4625.625,3351.2
16,4623.485,3351.99
17,4621.235000000001,3352.67
18,4617.924999999999,3353.385
19,4615.424999999999,3353.725
20,4612.805,3353.91
