,x,y
0,764.86,-12.255
1,764.77,-14.675
2,764.815,-16.915
3,764.99,-18.994999999999997
4,765.2950000000001,-20.905
5,765.4749999999999,-21.8
6,765.9649999999999,-23.475
7,766.585,-24.98
8,767.355,-26.310000000000002
9,767.76,-26.924999999999997
10,768.73,-28.009999999999998
11,769.855,-28.915
12,770.4549999999999,-29.3
13,771.7950000000001,-29.94
14,773.3050000000001,-30.409999999999997
15,774.97,-30.68
16,775.865,-30.74
17,777.775,-30.744999999999997
18,779.855,-30.555
19,782.1099999999999,-30.18
20,784.5450000000001,-29.6
21,787.16,-28.83
22,789.955,-27.855
