,x,y
0,7632.605,-302.635
1,7632.68,-304.155
2,7632.965,-310.755
3,7633.0650000000005,-313.055
4,7633.344999999999,-315.225
5,7633.825,-317.15
6,7634.17,-318.065
7,7634.925,-319.655
8,7635.860000000001,-321.03499999999997
9,7636.4400000000005,-321.695
10,7637.62,-322.795
11,7638.96,-323.71000000000004
12,7640.455,-324.47
13,7641.28,-324.84000000000003
14,7642.965,-325.385
15,7644.79,-325.81
16,7646.74,-326.115
17,7648.805,-326.32500000000005
18,7650.99,-326.46000000000004
19,7652.035,-326.52
20,7655.655000000001,-326.54499999999996
21,7656.735000000001,-326.53
