,x,y
0,2665.385,3328.105
1,2663.295,3327.7799999999997
2,2661.395,3327.145
3,2660.51,3326.76
4,2658.885,3325.75
5,2657.4700000000003,3324.51
6,2656.2700000000004,3323.0699999999997
7,2655.73,3322.3500000000004
8,2654.83,3320.685
9,2654.1549999999997,3318.8900000000003
10,2653.9049999999997,3318.01
11,2653.5550000000003,3316.0950000000003
12,2653.4399999999996,3314.1400000000003
13,2653.56,3312.17
14,2653.725,3311.19
15,2654.2,3309.24
16,2654.925,3307.3599999999997
17,2655.675,3305.8900000000003
