,x,y
0,737.29,-35.665000000000006
1,738.265,-35.695
2,746.7049999999999,-36.144999999999996
3,747.595,-36.175
4,749.73,-36.235
5,751.905,-36.254999999999995
6,753.125,-36.175
7,754.2249999999999,-35.95
8,755.9549999999999,-35.515
9,756.73,-35.285
10,758.5699999999999,-34.41
11,760.2149999999999,-33.4
12,760.875,-32.935
13,762.4449999999999,-31.714999999999996
14,763.7,-30.38
15,764.775,-29.064999999999998
16,765.5699999999999,-27.545
17,766.255,-25.94
18,766.825,-23.765
19,767.415,-20.814999999999998
20,767.665,-18.465
21,767.815,-15.28
22,767.88,-12.58
