,x,y
0,2623.41,1752.1599999999999
1,2622.745,1752.175
2,2621.2200000000003,1752.105
3,2619.1549999999997,1751.88
4,2618.1800000000003,1751.7199999999998
5,2616.27,1751.26
6,2614.495,1750.6399999999999
7,2612.855,1749.855
8,2611.3500000000004,1748.925
9,2610.6000000000004,1748.435
10,2609.295,1747.295
11,2608.15,1746.005
12,2607.1499999999996,1744.5749999999998
13,2606.6549999999997,1743.83
14,2605.895,1742.205
15,2605.295,1740.455
16,2604.87,1738.58
17,2604.7349999999997,1737.8200000000002
18,2604.62,1735.2350000000001
